,Drug1,Drug1,Drug1,Drug1,Drug2,Drug2,Drug2,Drug2,Drug3,Drug3,Drug3,Drug3
Compound_1333,1105.89210777636,1161.13740655842,1095.43373786346,1123.45568718983,1090.3947737754,966.393524663687,868.447239631115,941.461167048523,920.492492891338,795.270199066118,928.151001117011,799.152859949908
Compound_29867,787.924909233677,855.300303262487,677.147778878832,926.774240693858,1188.29708627706,828.575895889427,799.234523405436,975.155418855657,1164.89335671347,916.70015089443,1134.44725077991,1455.4769140686
Compound_64735,1112.40828209711,1074.78147183926,1152.81136982487,1042.61725532451,1039.8385213142,661.282870151005,830.595843658812,777.347975680399,935.567544566724,764.334285145364,1297.5872083506,1023.61792846175
Compound_47621,865.423173310346,1120.40206998371,1068.10595489086,984.025416961621,1059.01320783014,1169.6869054706,1281.28537861343,1332.25998993351,1287.84561823476,1269.11167045176,1120.16154329169,1120.42651644292
Compound_2657,898.207932496837,792.137232146794,774.875812426377,814.174205126685,953.364073341692,1037.03759889451,821.998415152516,930.321774170887,1172.79648041273,832.250158652971,1024.21043000439,906.970990190866
Compound_49461,905.210412303214,772.020379361364,773.345355261069,711.395847464743,1075.20159596839,866.646244263929,1183.36180292107,777.42028352586,984.20016054898,1108.36072337966,1185.96049669965,649.403077361239
Compound_22614,1032.13416535412,777.286356441735,963.894003850638,904.675962054347,822.43770114694,1076.42723839154,886.166295909793,1159.30651966009,1203.4762553174,1151.39577747421,1222.14975363398,1300.59942557896
Compound_36355,639.868892139122,706.771761644157,825.834631014969,840.791104442058,936.228332917954,1083.4267973443,656.249497310321,946.165365044335,1334.31004990974,1046.18778425206,944.966693785522,1021.39624057634
Compound_46640,750.985803966815,816.706563594187,747.433995851512,1084.66768461976,969.544407993992,913.35458361312,1351.48525278018,1189.53035048449,1175.1574287628,1092.83029973419,1106.89977113553,1041.5983803485
Compound_41495,1147.57325103971,1217.33108947258,1251.1555848824,1163.36073718558,755.154536950769,1032.36360480221,1002.40706708795,873.597114795632,791.041871957714,933.772792122515,1168.89479914411,651.958376197407
Compound_24147,952.585157479032,756.018454778781,1048.01883446687,872.579804081837,1003.94500384742,941.731818501155,1180.32296594498,1216.51083283853,1357.03678566191,1168.8311645216,1055.81973646687,1185.39946243508
Compound_85445,826.803924220623,971.736684292966,1081.2609672092,709.154273652185,1112.58729265788,925.63987516537,1398.49987048158,1085.21396578985,1449.63428206685,957.670829652054,1463.18312047042,1018.096995194
Compound_88600,622.961538139191,827.55670557859,858.758015406608,705.542189531738,1011.86862137554,1141.78065625477,962.347793533124,902.897378829967,796.23196461585,1254.5434964328,1032.17918181725,1032.12722887688
Compound_9219,815.930003486158,825.141388714113,927.547757407391,729.199353361087,1164.64730053206,1156.07203095461,944.179973566109,1180.28163321253,964.884183037845,859.360797128206,1054.34237224215,1069.78003121906
Compound_86899,1035.44951447058,1344.84553317629,1225.27289313817,1110.94620725258,957.560393077179,1081.19063023562,879.454659737506,702.966513871625,904.36143552003,826.562496414601,1184.49219648889,1055.92024205552
Compound_89368,964.264332476794,1228.45745356898,1157.51604337961,1129.61766474149,636.009266002124,756.635407074619,1078.39536076931,1073.02619355012,803.639834070275,815.455183217249,979.251342523423,1064.09082226688
Compound_84644,960.230045419807,1196.80588731872,946.524491266473,1067.40253188967,1044.42788824989,1138.95021993524,1213.96162507715,1202.78430847628,1586.61687391404,1195.42847198641,1189.00467284255,1407.79470420638
Compound_59498,796.352154663541,977.250060573597,987.966921623163,942.408575992684,976.377394637005,1446.24743697779,1005.6579461607,1060.20944717629,1102.23911071418,949.788817498814,970.037175169825,1397.57661987378
Compound_45234,825.50716027766,1003.65851900726,881.080467584416,970.59372004715,1008.62220308539,1178.0816751954,1169.50960905076,835.015371664189,991.874826950332,1164.31255869104,1170.89677570751,1143.48108014526
Compound_29378,1133.50921432844,1059.1854510608,1257.0644646995,1205.78572701003,797.925363457589,1246.63435915078,804.503052562085,959.709949131967,1175.33855951912,678.672419454159,849.25488257998,860.769732740776
Compound_9069,772.725633136475,878.960047007809,876.41592040308,814.727439793411,1199.50805431376,1185.18865289503,935.281890113429,1241.05556065497,983.377100639707,1413.86136923538,911.961410708357,1287.34634122567
Compound_45936,1255.72817874232,1216.85107645592,1090.59775501701,1116.91001841639,1116.79956917922,874.441704142233,857.085177718174,1043.15294116725,1309.93774645243,947.630160587756,883.906676209151,1051.90893991481
Compound_82810,1335.87356608457,1275.52368327271,1187.64822311651,996.409216194772,900.831498369148,885.428866472867,878.596595383608,1018.27694271215,732.212983931634,1111.32716886479,1090.59094247943,917.691195547561
Compound_34621,705.739734068691,868.459121439743,786.452076799264,1074.5042169908,1417.22155492531,1025.69116023487,1098.52338910121,1318.86789216694,979.227770737,1550.64089146225,1416.64353282017,867.193728193197
Compound_84551,456.263347500524,608.364771774767,889.263658397204,447.643837865115,757.398164992316,822.398522575597,1117.24937800314,757.706640553627,969.150035787293,1127.52971977397,1319.66447974656,798.599179989474
Compound_44456,1233.96366174524,1169.00999882877,1338.37507127004,1168.5884213201,1251.82411974186,970.740777149422,469.934065761925,787.994149995329,1114.00921957885,860.982531748809,1030.36241783066,867.017400667414
Compound_81200,985.722761192124,888.111104001748,961.736415100188,784.2900231625,1110.01585006385,1077.72098727693,1104.32699465897,993.08307212334,920.215154742717,929.259270897687,1445.53916999013,1200.28229971502
Compound_84978,660.418554343184,868.904829815661,402.873726716224,563.055063598254,1193.67355190935,1125.08490900279,1195.76178369841,811.662955294269,1079.52188179436,1178.20956729859,996.693097727027,1255.58838095672
Compound_15613,1109.02073975277,913.519198354649,845.508051693536,726.552158382062,1159.87241105072,1306.63088416501,1143.12055031387,1057.08650325468,961.814676799905,1223.58646048625,1344.25164993807,1037.31415756565
Compound_95403,1199.42187421217,1192.41654360773,1038.08654613508,972.004045549892,708.511350697371,819.196822756896,948.441232453735,742.698493204375,759.143488189506,807.45614694908,727.696324876798,929.598276606866
Compound_5734,1153.82681513255,1002.93023832716,1197.10539672367,1286.27788713876,835.849046351201,828.62936833057,1056.49649164987,1125.24033694659,1008.13374937332,894.591860493346,909.419904741946,886.475034325401
Compound_32868,682.985122967964,790.407734816598,796.711787164858,913.80049922603,978.325391265953,1114.4934355193,1121.01371467742,913.584902144642,726.56403719453,868.916778485351,980.028607306313,1434.86039241793
Compound_14428,612.692908665847,668.062907826887,855.422883217496,988.592716828142,1034.16483410714,788.128479045547,1347.3281239244,1149.81990922572,1307.07554648207,907.320471603375,983.260164951523,993.999882193551
Compound_80685,905.220999172886,681.055678291014,575.768154777093,783.301937963143,847.432687282779,1063.19294334756,930.048496419953,965.222203426134,1161.15407311022,1209.57101901046,1448.9506505375,797.110906254197
Compound_71333,1341.33679431439,1089.69408299935,1370.68298463368,1107.83023572857,1033.04046163619,912.435140855644,878.924295033973,1005.46518648725,949.388221979586,924.053593018576,1185.02650685961,794.224039525032
Compound_7846,882.206436396487,773.633594137474,764.354104421639,825.301329538453,1070.23664591155,1326.47693830311,928.197530220579,899.982211130544,1149.55659959638,1015.16099532147,1137.67814523452,557.440613690185
Compound_7333,848.268470682358,766.469066987302,327.425958176716,775.185892452294,824.925304223514,947.523930119127,1339.11833372971,933.52208121533,1358.23548097314,1164.44110563736,992.942841133087,781.849900021823
Compound_3978,1209.05975941679,1319.39979623598,1389.7028402483,1142.04652367984,930.476090921909,870.958531364639,971.732279873454,1039.09926714159,1131.19699030806,829.145480304908,859.654540983091,1130.922847458
Compound_53993,1160.73136614987,1183.653963787,1237.85901826889,1132.328552673,714.460695309157,1062.0213039143,1300.17908399539,750.070268393108,1042.9067011845,1047.49317307164,1116.33012224893,900.361141776181
Compound_591,1109.61402443789,1130.88430205167,1063.488254711,928.192295254678,1031.45693179254,1204.08599897551,1055.81208788722,1346.54983612622,1388.61743700938,1136.88550448643,1277.36319972748,1328.05863266629
Compound_18166,1039.84833838214,963.987346639049,1077.04528526905,1178.44235489403,1082.52425946136,819.241401000512,740.414390265777,927.132081845639,1041.0602397433,845.266739327609,956.975690606026,648.698230166415
Compound_46185,1213.83815081699,1416.65744569508,1165.16492167612,1164.24090979846,1331.20188698478,963.134940422415,890.191188919786,913.352643083386,775.354636532807,881.458001034004,1021.75870463752,1056.46490937079
Compound_30544,1154.75578956967,1186.61891084878,1047.42327359893,1079.04055038387,1026.27496318804,814.858379570512,745.576320094613,1255.89373607814,927.676090888612,624.900618915973,973.491668546348,923.460805973999
Compound_96447,927.313515352458,892.926997376573,919.056870534608,507.484412459449,1492.42637135795,1035.93358897755,703.565247299986,1211.56992759379,1487.23134738044,1255.27732724976,1371.19412354258,981.480073563553
Compound_92391,935.136999632416,845.171948357921,859.949745725948,920.4370387856,1004.60942172523,1427.58471961537,1098.50915418626,886.207715043877,1170.01713329154,1199.44631202495,1313.47807306847,1019.61197653053
Compound_42243,784.391293503363,839.999160539198,843.178286621869,677.570080873616,1447.50223218817,1028.90301999422,1260.65836072407,1419.26634895165,836.780770094428,739.571187015436,664.71116412003,1081.42685601702
Compound_9642,1149.62398868027,1213.49304494232,1081.94139255643,1106.03630011884,1124.65268218926,895.638518053437,695.927691202688,952.792238858048,1097.5382355694,457.167169543981,1076.21770911232,1078.32883429425
Compound_39506,569.983706005741,952.108305457053,491.324722406627,489.183444067005,853.900226794628,942.556037648713,1041.42790605142,813.552173425661,1031.90181733659,882.536885990794,747.235081211647,1459.03111106875
Compound_29961,1219.62310123521,1420.35707700824,1310.27765496238,1128.92372948663,991.414249395202,976.644648999878,716.41689006457,1182.61060239514,1188.54202165894,808.50746107843,1057.17277030767,1144.9072435777
Compound_45691,1332.01391146399,1280.69056562433,1255.92237330031,1247.00817310161,1221.15309314066,895.268804129055,1013.45128016374,999.159039675385,806.771060168375,915.683952133088,967.012921558283,1214.32269793206
Compound_35031,828.048872861716,728.40952853608,942.561983827868,819.24888700901,1299.98902128095,1081.79451961778,1204.8667747991,967.445417450738,1384.68147782495,747.593049932618,826.353314376422,987.103596022691
Compound_57454,903.86603983697,824.278446253513,838.198797001571,824.762668377926,1114.52728513031,1014.42224109718,1366.81380477883,1233.49791255913,1119.12643280741,957.797445851876,1102.5496085497,929.713570748422
Compound_46490,1124.01447013141,826.433200236808,738.089400887125,668.139429982391,1131.80183852748,1180.48704926284,1305.21551256713,1246.85541432944,1177.25003443044,1017.63027174764,865.823537109443,1248.8093805568
Compound_56647,1095.04555786539,966.226447194654,869.765444816738,808.715284145045,818.496963857406,1296.14165649004,1300.95851159762,1369.81357095133,1148.93277970926,1111.21986489526,1399.29072956533,1033.30811542232
Compound_53809,1000.21118757291,1121.60238479061,1125.32144120748,1148.07841567838,1249.54989416103,767.282377517104,600.30694991729,936.181219630539,1210.93066262734,829.347989721058,620.931064882335,908.769445879337
Compound_16660,671.366307406033,951.158972353961,787.481581873492,696.470267933887,1119.64332043886,879.119164070132,810.092310874338,1046.93862659515,1041.11268090036,935.102846947213,1311.6410832343,881.268082303326
Compound_21612,1049.47012007562,1172.50590467031,1082.40317807009,1183.14617576182,894.05581413209,851.675717415539,1096.08082745169,800.36887501909,930.227602723536,1187.88385157468,991.27050073025,668.134232002145
Compound_25890,834.563855230103,1051.5873614567,954.423098181879,893.743267621867,912.290406198076,1175.58881372185,1105.58083851126,955.782808121851,1330.35694380236,1023.28223322792,1026.50833756847,1358.90229692401
Compound_61034,918.311276394883,760.003588927441,676.526629914662,809.474616054591,715.195964548045,1318.3938816053,989.620766913972,1023.47601499258,1390.10450170963,874.061473679301,1247.74010075465,1161.38644575711
Compound_23260,1017.28493213583,1156.67314741234,1063.6296663364,987.578618221571,1126.14319721725,1334.59730816501,1093.62580367249,1229.30368249703,1385.26771181731,1180.36483392616,1179.87392600407,999.688003816815
Compound_72509,1510.0979022645,1403.75193280928,1238.95886558801,1072.24822337759,988.053361558099,1154.34596866981,1175.5588150505,721.115458411903,1037.09532269829,956.532295629244,1228.92955299019,737.438967928663
Compound_11234,880.246813441178,1015.22413667329,699.834663078774,845.261185394953,999.765479037743,1007.33790059154,1124.37864213885,1096.5061437316,1025.92237374381,856.11898085758,1090.07933063252,1217.47438410855
Compound_46546,975.577756823076,961.236222519001,717.064256957949,730.258893506065,1065.29443965981,1127.89306251996,1136.90500120399,1062.64150055033,1162.65411751832,1346.4640310733,697.952563993255,1371.40975628754
